Iteration ;Fitness EW;tb ;Safety margin ;First-order momentum;zj-min ;zcr ;Kernel ;
9999 ;0.838095238095238 ;56 ;0.0066060422 ;27.275715 ;15.369179 ;15.26765 ;0.0125992126648826;0;0.0270546157716036;0.0652612918253013;0.0264756170593297;0;0.00694212081680338;0.0401408268560757;0;0;0.0129598494405262;0.0156616908886303;0.0144951757982356;0;0.0741420049740905;0;0;0;0.0255393717383769;0;0;0;0.0741026142279985;0;0.0701250011447255;0.0190671368340032;0;0;0.0342272196524255;0;0.033235108360279;0;0.0770276179450485;0;0.0251915449597297;0.0225838061061027;0;0.0278782399240336;0;0.0652738466613712;0.019372217373584;0;0.0756110290338213;0;0;0.0353783206976356;0;0;0.0240842306146184;0;0;0;0.0523997906253877;0.00418856900072793;0;0.0189819290046517;
9999 ;0.90952380952381 ;56 ;0.01946588 ;28.825306 ;16.246795 ;15.930537 ;0.0393027058135928;0;0.0292500155011956;0.0569017955237195;0;0;0.00886194820510447;0.0180075006259092;0;0;0.0168575958104847;0.0200158216734307;0.0127939453912781;0;0.0645030067344667;0;0.0132487534379448;0;0.0210454685313807;0;0;0;0.0735953538691657;0;0.0435089604904451;0.0429708158973218;0;0;0;0;0.0391702931252112;0;0.0907833469636083;0;0;0.00855845360698546;0;0.0296019879186903;0;0.0719659496861579;0.0205700268816722;0;0.0912135353784442;0;0.0287629283711369;0.0375658084846355;0;0;0.0255733900571774;0;0;0;0.0707674318538324;0.00444755369399266;0;0.0201556064730158;
9999 ;0.57797619047619 ;56 ;0.0010442552 ;29.122157 ;13.415638 ;13.401628 ;0;0;0.0534301224183418;0.0647184023933939;0;0;0.00853647779515672;0.0173461439495665;0;0.0164262289151877;0;0;0.0169361854566072;0;0.0765040404733833;0;0;0;0.0177888778808954;0;0.00529711413151932;0;0.107620443860889;0.0203840010448181;0.039462919289419;0.0469434770619914;0;0;0.0385646878742297;0;0.0319829858847118;0;0.0345297418955272;0;0;0.00722751944285644;0;0.00436351090274633;0;0.0627416913147864;0.0179334571776654;0;0.119259058145321;0;0;0.0335163050922581;0.025053913617448;0;0.0228519294242551;0;0;0;0.0592202400535137;0.0253231916930646;0;0.026037332810447;
9999 ;0.857575757575758 ;56 ;0.0053613525 ;28.924381 ;16.697792 ;16.608269 ;0.011918872706666;0;0.0329932631836474;0.0596978768133372;0.00653912597385603;0;0.00873743120835945;0.0177544817811894;0;0;0.0152880554901106;0.0181522321369958;0.0140853759684779;0;0.0727976254972103;0;0.01578769460124;0;0.0181825674154752;0;0;0;0.0594364959186928;0.0353894653509134;0.0753110094210203;0.0209918742321129;0;0;0;0;0.0371314547302732;0;0.0912226067679488;0;0;0.00859986411654035;0;0;0;0.0763411213365832;0.020490697720796;0;0.0908617666003215;0;0.0286520029462384;0.0374209343878799;0;0;0.0292520795953891;0;0;0;0.0726105199820213;0.00456338711055371;0;0.0197901170061495;
9999 ;0.966666666666667 ;56 ;0.0048309368 ;28.872567 ;16.592343 ;16.512186 ;0.021027316034706;0;0.0388015814355592;0.0605137494092462;0;0.00115906305819698;0.00798187623658704;0.0162191922136806;0;0;0.0149009095359874;0.0327279460093698;0.013728685981185;0;0.0692156717273036;0;0;0;0.0259144958477104;0;0;0;0.0686918355884744;0;0.0733637886606823;0.0204491141015899;0;0;0;0;0.0356439736576517;0;0.0794413042439243;0;0;0.0232914772613194;0;0.0289131216172869;0;0.0702912338622255;0.0200913428697515;0;0.0890909100018422;0;0.0280935877802624;0.0366916165343813;0;0;0.028681969194624;0;0;0;0.0711953722995557;0.00447444866616173;0;0.0194044161707346;
9999 ;0.707575757575758 ;53 ;0.0023992598 ;25.501401 ;15.150763 ;15.114412 ;0.0388404560364388;0;0.0289059981398642;0.0562325580817671;0.0181036356496102;0;0.00875772042998924;0.0572754008798785;0.0253329596889038;0;0.00571070380462873;0.0220614935520556;0.0143913016259668;0;0.0725563692283937;0;0;0.00912924002033708;0.0236730481670937;0;0;0;0.0627504058781722;0;0.0883887411949679;0;0;0;0;0.0381125023582824;0.0524267860668758;0;0.0725701102917393;0;0;0;0;0.00410068517023318;0;0.0642114658422703;0;0;0.081385083318538;0;0.0470261498948433;0.00892119091695181;0.0332566816412873;0;0;0.00855721974192524;0;0;0.0573220923789857;
9999 ;0.632323232323232 ;56 ;2.6085723e-005 ;29.180912 ;14.424845 ;14.424468 ;0.0133228499252233;0;0.0369462692431773;0.0718737758533369;0;0;0.00948028487935465;0.0192639622741695;0;0;0.0176982031762316;0.0210139145995701;0.0163059223499671;0;0.0822092784504647;0;0;0;0.0268225137122528;0;0;0;0.055846313374269;0;0.0720801655506249;0.0200913223909899;0;0;0;0;0.0320625538994186;0;0.0442441692154765;0;0;0.0304142959476751;0;0.0281196207689591;0;0.068362139022935;0.0195399497056989;0.0362033547471148;0.0866458709085022;0;0.0273225784775905;0.0356846402129749;0;0;0.0271596892637351;0;0;0;0.0751570853471264;0.00472343228811448;0;0.0214058444150465;
9999 ;0.942857142857143 ;56 ;0.0092672658 ;28.259473 ;16.186787 ;16.036779 ;0.0116200729689062;0;0.0322242123077414;0.062687677535524;0;0.0304983938670889;0;0.0168018591031567;0;0;0.0484800133775068;0.0183281521881493;0.0142218825998492;0;0.0717022123402407;0;0;0;0.0233943614388225;0;0;0;0.0653275303310508;0;0.0697706661624817;0.0194475822384178;0;0;0;0;0.0316448177346989;0;0.076254473720088;0;0;0.0223571271598445;0;0.0277532562376043;0;0.0674714633189015;0.0192853678756151;0;0.0855169803679775;0;0.0269665984399651;0.0352197126595201;0;0;0.023976256225445;0;0;0;0.068800047795617;0;0;0.030249282005787;
9999 ;0.713034188034188 ;56 ;0.0021848351 ;28.821676 ;16.017044 ;15.982049 ;0.0146072900820465;0;0.0326545535745983;0.0590850170181736;0.00647199515415508;0;0.00864773253586974;0.0175722138572953;0.000783502354957143;0.0173713879714541;0;0;0.0179106872211673;0;0.0809060542933376;0;0;0;0.0188124432480138;0;0.00560190809362301;0;0.0752504746766639;0;0.0417336008771216;0.0496445871406871;0.021087049791668;0;0.0407836855629027;0;0.0338232749073143;0;0.0762642477213587;0;0;0.00764338820318044;0;0.0258482195415595;0;0.0663518247214146;0.0189653415833407;0;0.0840978898777066;0;0.0284184703820233;0.035333077071103;0;0;0.0241668208798663;0;0;0;0.0626277504741859;0;0;0.0275355111832117;
9999 ;0.424542124542125 ;57 ;0.0068953799 ;28.624411 ;14.87834 ;14.775748 ;0.0108593480210236;0;0.0344477823347711;0.06385196269024;0;0;0.00842219278481521;0.0171139165264733;0;0.0158428501527847;0.0104217059992183;0;0.0163572131935652;0;0.0811171056280485;0.0285692581012939;0;0;0;0.00734098691204303;0.0106287962223981;0;0.0583566591392429;0;0.105545307373105;0.0191599779833225;0;0.0229556926383441;0;0;0.0161109107816659;0;0.0749689001005504;0;0.0312620425324475;0;0;0.0295287045772087;0;0.069952898750349;0.0529639123250276;0;0.0350237283046956;0;0;0.0289225972899915;0;0.0189664748005256;0.0196894168340909;0;0;0;0.0544851293056144;0.0307416646962583;0;0.0155181669893518;0.0108746970115339;
9999 ;0.777304964539007 ;52 ;0.0036981674 ;26.403786 ;12.34311 ;12.297463 ;0.036127939212701;0;0.0268872781179428;0.052305421909743;0.0168393246378055;0;0.00814610392420846;0.0165529032802755;0;0;0.0377274979587621;0.0183989975687596;0.0142768556639878;0;0.0730253098263631;0;0;0;0.0251547086515583;0;0;0.027202798569876;0.0738457547727886;0;0.0210353118597863;0.0219834024281068;0.0557309884575357;0.0141444827891561;0;0;0.0383183258287004;0;0.0854017514857564;0;0;0.00408801714568568;0;0.00439434015532978;0;0.0855536298622446;0.0244537934087666;0.00844597587262026;0.108435295834012;0;0.0015701345269933;0.0546287400183695;0;0;0.0295587550164793;0;0;0.0157661612156856;
9999 ;0.626923076923077 ;55 ;0.0018672164 ;28.731792 ;13.688179 ;13.66262 ;0.0131347069646568;0;0.0345807422636384;0.0640984154904471;0;0;0.00845470036811021;0.0183920099227892;0;0;0;0.0190960013479776;0.0152129642623501;0.00851887179345719;0.0778134524002886;0;0.0375663857781317;0;0.0257626953661372;0;0;0.0035115858522758;0.0524551100208931;0;0.0661123847945059;0.0184278882657489;0;0.0261933051653336;0;0;0.0321208616005245;0;0.0744451749219514;0.0296415735662521;0;0.0218266569942699;0;0.0269435885858679;0;0.0655030650597231;0.0187227406153383;0;0.0519825031031615;0;0.0261798805771213;0.000295713883346927;0;0;0.0232767779765042;0;0.0304913890244734;0;0.062204738819785;0.00229130314937149;0.044742812065568;
9999 ;0.384273044029142 ;57 ;0.002594815 ;28.760914 ;12.549781 ;12.517217 ;0.0103545794914802;0;0.0358269154283154;0.0557599565196959;0.0122727494636302;0;0.00759068648729663;0.0438521781204916;0;0.000649882364402316;0;0.0292493224101894;0.0122694764412335;0;0.0618588009650874;0.01036072072084;0;0;0.0464818448161134;0;0;0;0.0613906428927679;0;0.0655660183243688;0.0182755963722537;0;0.0257070139916876;0;0.00413422274045318;0.0629595669946839;0;0.00485433048275876;0;0;0.0175876259643248;0;0.055849885474399;0;0.062820042579441;0.0179558523190786;0;0.0993593677421828;0.00586971329373889;0.0251075459000268;0.00193164942837739;0;0;0.025633388789278;0;0;0;0.0636280809650257;0.00399886358914604;0;0.0173419384338027;0.0335015404934284;
9999 ;0.676567656765677 ;52 ;0.0044603013 ;26.659918 ;11.772445 ;11.719937 ;0.0230508944680298;0;0.0425356787041911;0.0263733757526726;0;0.00127060630049944;0.00875001766667532;0.0177800574955533;0;0;0.0335352070833834;0.0100752803527558;0;0;0.0956315220321556;0.0510566093547323;0.0333660608036238;0;0.02325791556512;0.0118678151132684;0;0;0.0736824884671569;0;0.0786938719221627;0.0219347991074326;0;0;0;0;0.0444236593660683;0;0.0871378730944102;0;0;0.0082147824378941;0;0;0.00161292240033158;0.0762532385744598;0;0;0.0613749851710228;0;0.0234498180174458;0.0509222269341147;0;0;0.0267962022756073;0;0.0201054646645014;0.0468466268747309;
9999 ;0.700115207373272 ;55 ;0.0059556625 ;27.584076 ;14.177535 ;14.093098 ;0.0199903669280377;0;0.0368881054055937;0.0575295512221121;0;0.00110190457916019;0.00758825493849058;0.0166341341206849;0;0;0.0155719283585887;0.0158794172726583;0.0135087079069953;0;0.0681066121864867;0.00146947068062606;0.0345331186822097;0;0.026116188721133;0.0280147783934209;0;0.0176008654366732;0.0679747916452625;0;0.0719110484791687;0.0200441834092952;0;0;0;0;0.03545513281177;0;0.0821728755871896;0;0;0.0199103299182282;0;0.024715898605627;0;0.0600872860426269;0.0171747485377976;0;0.0761578748720108;0;0.0240153338071284;0.00834819986487347;0.0311206685036169;0;0.0245183018218343;0;0;0;0.0536404038773805;0.00822303548142853;0.0139964819018906;
9999 ;0.582575757575758 ;54 ;0.017087344 ;27.845281 ;17.315979 ;17.020095 ;0.0132450526005998;0;0.0249928652084451;0.0682086501321295;0;0;0;0.0166474848854849;0;0;0.0162999393222573;0.0472005509608014;0.0150176570045737;0;0.076814466815078;0;0;0;0.028323116259746;0;0;0;0.0750763918735316;0;0.080182579190539;0.022349755114349;0;0;0;0.0324438125515198;0.063088969062145;0;0.0773035113469033;0;0;0.00907102742881605;0;0;0;0.0707611261705941;0;0;0.134472089581784;0;0.0109942666604339;0.0369368975949601;0;0;0;0.00229552496770842;0;0;0.0474799374425251;0.0307943278250753;
9999 ;0.877777777777778 ;53 ;0.008292546 ;28.760595 ;18.117988 ;17.967743 ;0.0136445552618089;0;0.0211043001168291;0.0744010676223759;0;0;0.00988978513797458;0.0200960678104173;0.000896034875440782;0;0;0;0.0204831552729096;0;0.101578077524964;0;0;0;0.0314633652903813;0;0;0;0.0799214590103505;0;0.0845495186423239;0.0235669774627927;0;0;0;0;0.0416864233804518;0;0.0966148766189255;0;0;0.00936915804500385;0;0;0;0.0757528123129528;0.0216524257990779;0;0.0960132098034856;0;0.0302764393990722;0.0395425288199632;0;0;0.00601810143458171;0;0.01172604020902;0;0.0897536201488971;
9999 ;0.69563492063492 ;55 ;0.0014293141 ;27.965677 ;14.904119 ;14.882816 ;0.0129287812493269;0;0.035788844541001;0.0696221687136878;0.00709319843901793;0;0.00747769065457702;0.015194685866601;0.0243247332861244;0;0.00548342351740664;0.016889302352826;0.0138185422465715;0;0.0696686984609735;0;0;0.00876590541834637;0.0227308845790473;0;0;0;0.0602530026229492;0;0.0848709578930729;0.0179369282396468;0;0;0;0.0292450656351746;0.0568688109064882;0;0.0696818926437716;0;0;0.0204301053901974;0;0.0253611273846399;0;0.0616559138649897;0.017623109416992;0;0.0781460385799126;0;0.0246422737682121;0.00856613646073496;0.0319330990472542;0;0.0251583721749458;0;0;0;0.0550407305598861;0.00843770455853237;0.0143618715270923;
9999 ;0.54849214539617 ;58 ;0.0041828715 ;30.154843 ;14.282754 ;14.223011 ;0.0115881142849178;0;0.0123790444222734;0.0579440150710945;0;0;0.00801453384711355;0.0162855525588762;0;0;0.0670827542551237;0.0134524943593515;0.0135647779873125;0.0184603160796668;0.0672691317155858;0;0;0;0.0261548628825136;0;0;0;0.0664371017688049;0;0.0616225211283375;0.0434279720522673;0;0;0;0;0.0299394505097812;0;0.0558527344361118;0;0.0336474939421188;0;0;0.0193736184614597;0.00413147262784349;0.0569598263609129;0;0;0.0724943778808202;0;0.0228601006379688;0;0;0.0332652166411264;0.0203251304184922;0;0;0;0.061318183214865;0;0.0272842396434073;0.0189134082791596;0;0.0599515545326934;
9999 ;1 ;56 ;0.018529794 ;29.199951 ;17.182109 ;16.863728 ;0.0124680850604312;0;0.0345758775468459;0.0672625118486987;0;0;0.0084606796873036;0.0171921220073235;0;0;0.0160942848174614;0.0191095063904281;0.0152237231497431;0;0.0778684835012364;0;0;0;0.0257809152168911;0;0;0;0.0683377519596064;0;0.0729856226633124;0.0203437057009234;0;0;0;0;0.0354602407957787;0;0.082184714147679;0;0;0.0240958204175645;0;0.0297447232592812;0;0.0723129562577305;0.0206692117675313;0;0.0916533502677178;0;0.0289016179209307;0.0377469439030862;0;0;0.0256967002399226;0;0;0;0.0711086593928795;0.00446899897979751;0;0.0202527930998951;
9999 ;0.426381461675579 ;51 ;0.0045299934 ;27.649977 ;15.166441 ;15.097737 ;0.0261854519584925;0;0.0530049996270801;0.0641479490930236;0;0.00711183248785001;0.00993988183688349;0.0201978644262493;0;0;0.018556198525215;0.00180698334672246;0.0170964209897355;0;0.086194721370936;0;0;0.00535294590182031;0.0044413141853062;0;0;0;0.0606371813880047;0;0.091360398079172;0.025465413370737;0;0;0;0;0.044387669747375;0;0.0434699105916592;0;0;0.0113961559460397;0;0;0.0216506836141674;0.0921417760617073;0.026336883189619;0;0.116785468506834;0;0.0239010352400666;0.0480974728752038;0;0;0.0327916119385501;0;0.0475417757015493;
9999 ;1 ;56 ;0.0095681252 ;28.740728 ;17.023538 ;16.860654 ;0.0128216833779824;0;0.0355564589327734;0.0691700951631121;0;0;0.00912366436148393;0.0185393085016423;0;0;0.017032448669652;0.020223432751993;0.0156925413654496;0;0.0791168064596041;0;0;0;0.0258135293987657;0;0;0;0.0684242027257083;0;0.0730779532245723;0.0203694415335015;0;0;0;0;0.0392310413227616;0;0.0909241405154463;0;0;0.0224414362834866;0;0.0278579142598484;0;0.0677258994055507;0.0193580933404337;0;0.0858394664199554;0;0.0270682899616811;0.0353525268215554;0;0;0.0276351979286013;0;0;0;0.0685970405918803;0.00431115010519998;0;0.0186962365773587;
9999 ;0.90952380952381 ;56 ;0.00031763157 ;28.573066 ;15.988485 ;15.983407 ;0.00346749094233634;0.0450664828298769;0.0273042779455295;0.0506108555760961;0;0;0.0337290270799018;0.0135649699894832;0;0;0.00600633582062121;0.018499906378754;0.015136311288172;0;0.0763124711804331;0;0;0;0.0248985557741688;0;0;0;0.0659988722018982;0;0.0704876681571143;0.0196474363608259;0;0;0;0;0.0324903622483462;0;0.0782919811703011;0;0;0.0229545060535833;0;0.0284948188449257;0;0.0692742901234464;0.0198006698482037;0;0.0878019805275626;0;0.0276871416756318;0.036160777798879;0;0;0.0246168979911581;0;0;0;0.0706383741667773;0;0;0.0310575380259732;
9999 ;1 ;56 ;0.0059949517 ;28.794083 ;16.913322 ;16.811928 ;0.0129558931806562;0;0.0359286429273761;0.0698941268326753;0;0;0.0092191654870007;0.0187333670244091;0;0;0.0172107342744059;0.0204351196919227;0.0158568016125654;0;0.0799449544234948;0;0;0;0.0260837301660747;0;0;0;0.0691404268341355;0;0.0738428900423789;0.0205826568070499;0;0;0;0;0.0353021672150498;0;0.0786795050724833;0;0;0.0230681245829088;0;0.0286358604078764;0;0.0696171789203354;0.0198986777505546;0;0.08823657632658;0;0.027824185457409;0.0363397637628193;0;0;0.028406924612014;0;0;0;0.0705126471587183;0.00443154112179323;0;0.0192183383073126;
9999 ;0.570944741532977 ;56 ;0.00090101889 ;29.597001 ;15.674031 ;15.659908 ;0.0181901158696026;0;0;0.0664778645579257;0;0;0;0.0133069592586459;0;0;0;0.0147910434140671;0.0204197005269086;0;0.0634385909972826;0.0430003483848774;0.0321662217751009;0;0.023793773302783;0;0;0;0.0630704133064816;0;0.0801152654115873;0.0605380183286829;0;0;0;0;0.039500152417342;0;0.0690643654086704;0;0;0.008968412074921;0;0;0;0.079612727030326;0.0227557051950086;0;0.0889246549298281;0;0;0.0329165321836596;0;0.0215855641152293;0.0224083375499998;0;0;0;0.0620090061185385;0.0349867954529735;0;0.0179594323895578;
9999 ;0.792857142857143 ;54 ;0.00043815561 ;28.891825 ;16.155384 ;16.148306 ;0.0125372656953127;0.0202618675484007;0.0321176938112721;0.0595329408147089;0;0;0.00785250575649278;0.0159563110788157;0;0;0.0146931858732424;0.00832541320606983;0.0130284006121656;0;0.0656850554480829;0;0.00383680946774515;0;0.0260933258147322;0;0;0;0.0751368520864966;0;0.0798547685324688;0.0192535167163942;0;0;0;0;0.0532936274306182;0;0.0812280148885999;0.0127659104628547;0;0.00765764008778263;0.0382899935762661;0;0;0.0679769846559476;0.0194298610357504;0;0.0861577054409084;0;0.0271686422408313;0.0354835918664948;0;0;0.0234860290491409;0;0;0.013282866264475;0.055651693275901;0.0239615272620284;
9999 ;0.584427394146064 ;57 ;0.0008927234 ;29.398101 ;13.508528 ;13.496469 ;0;0;0.0485278698279693;0.0571318980061504;0;0;0.00753580373879013;0.0372771603759064;0;0;0.0209110245892787;0.0167037951096715;0.0129614491729987;0;0.0653475075690365;0.00397297095037494;0;0;0.0235483114012038;0;0;0;0.115118422724732;0;0.0759982019145883;0.00644324487063314;0;0;0;0;0.0658380703719993;0;0.0445838094175608;0;0;0.00701221402016688;0;0;0;0.0566961225348548;0.0162054522967389;0;0.0718597309033813;0.0305740628067462;0.0226599734805541;0.0295950472446199;0;0;0.0201471954811464;0;0;0;0.0701367829653707;0;0;0.0232498408052607;0.0499640374202671;
9999 ;0.942857142857143 ;54 ;0.0126778 ;28.658007 ;16.999165 ;16.783653 ;0.0220383327688032;0;0.0329880725056022;0.0611462634773015;0;0;0.00806530602003963;0.0163887217395784;0;0;0.0168897763692744;0.0200540311745557;0.0155610927981412;0;0.0795941101854386;0;0;0;0.0263522405238841;0;0;0;0.0698521701557437;0;0.0746030413206172;0.0207945381794128;0;0;0;0;0.0362460675512781;0;0.0840059918891997;0;0;0.0246298027018045;0;0.0304038896622022;0;0.0739154680997636;0.0211272577158245;0;0.0936844604140455;0;0.0295421004481162;0.0385834457934205;0;0;0.0262661592769571;0;0.00448854380308969;0;0.0701935456561578;0.002585569769748;
9999 ;0.61053391053391 ;55 ;0.0037683163 ;30.153086 ;15.64748 ;15.588515 ;0.0118342569225738;0;0.035619421030443;0.0692925790779392;0.00705961941192064;0;0;0.0191676815421809;0.0103222825417694;0;0;0.018380020160806;0;0;0.0788316651409628;0;0;0;0.0257204960201332;0;0;0;0.0681775981385761;0;0.0728145762648778;0.0202960289467357;0;0;0;0;0.0353771374905741;0;0.106200987519445;0;0;0.0230982195573741;0.00521862082186396;0.029372636060134;0;0.039610921211342;0;0;0.0875445602881071;0;0.0276059677590851;0.0360547606450067;0;0;0.0204893195574615;0.0191821708195135;0;0;0.0289833879586698;0.0291210086512133;0.0746240764612909;
9999 ;0.715476190476191 ;56 ;0.0020580541 ;28.507377 ;14.8835 ;14.852869 ;0.0129768639466002;0;0.0330969088401651;0.0643853860252922;0;0.0313243517622926;0;0.0172568872676178;0;0;0.0497929497237039;0.0188245154415806;0.014607039807445;0;0.0736440525776017;0;0;0;0.0240279278363795;0;0;0;0.0527028425036204;0;0.0680229254738911;0.0189604243446744;0;0;0;0;0.0302578205494127;0;0.0417537585021888;0;0;0.0287023395518774;0;0.0265368267859702;0;0.0645141787962025;0.018440087261742;0.0341655444747586;0.0817687580821371;0;0.0257846483195205;0.0336760272847177;0;0;0.0229253732601142;0.0265649174379862;0;0;0.0670201827667257;0;0;0.0182664613757818;
