Fitness EW;tb ;Safety margin ;First-order momentum;zj-min ;zcr ;Kernel ;
1;53;0.057247997;26.355204;17.954634;16.926767;0;0;0.0553085242123176;0.0507046006497791;0.0105114784571933;0;0.0145167276056027;0.0373756722842922;0;0.0247429948215716;0.0134814932111143;0.0271659240731813;0.0172751316926914;0;0.0787770391967039;0;0;0.0147467519292539;0.0294154312369769;0;0;0;0.0580486624278153;0.00519567792689852;0.0672301406240005;0.0351561781993284;0;0.0037388231749159;0;0;0.046766819359582;0;0.0831399082487869;0;0;0.0228105753663037;0;0;0;0.0560515956426344;0.0123554017256246;0;0.089888031624376;0;0.0122172441871404;0.0465118045840942;0;0;0;0;0;0;0.0868673675378209;
1;53;0.054038635;26.698937;17.81347;16.850855;0;0;0.0525777860025914;0.0482011711626401;0.0128149663643457;0;0.0175687371732269;0.0369957059020279;0;0.0244914540290148;0.0133444384401931;0.0268897514384139;0.0170995102552365;0;0.077976180649963;0;0;0.00512407494169471;0.0294403026641052;0;0;0;0.0552622745997959;0.00494628072930035;0.064003033612815;0.0349207461196326;0;0.00328577861420518;0.00666718133985696;0;0.0493162218694738;0;0.0798400562268243;0;0;0.0240447271223524;0;0;0;0.0590842317809528;0.0130238829231174;0;0.093326236090574;0;0.0130503548120699;0.0496835082833982;0;0;0;0;0;0;0.0870214068521781;
1;53;0.050820039;25.862691;16.922352;16.062358;0;0;0.0504705130834074;0.0550406489953475;0.0111613919803312;0;0;0.0524739825804464;0;0.0202719619710038;0.0376874367982289;0.0241861929096074;0.0246412436162493;0.000961476142101112;0.0613595033901731;0.0273802831116962;0;0;0.0273262704317304;0;0.00803862464832327;0;0.0525810306015748;0;0.0640463912132958;0.0392473530924209;0;0.00309732194426197;0.00528263757828847;0;0.0457293995810026;0.000515323677865942;0.0787505745421701;0;0;0;0.0103231387876414;0.00101518830103773;0;0.0464472175702988;0.0089635696476685;0;0.0814547236107281;0;0.0227099093483227;0.044134851019183;0;0.00663753047142494;0.0156328993305079;0;0;0.000137616927855941;0.0722937930958047;
1;53;0.049969391;26.638503;17.549738;16.672789;0;0;0.052890346282079;0.0639128635200014;0.00986413053806144;0;0.00228600095384777;0.032937821853709;0;0;0.0307193229463253;0.0397851719437679;0;0.0172125250155423;0.066592606482645;0.0174700003682465;0;0;0.0268342610827757;0;0.0236232068286085;0;0.0383069396093911;0;0.0719329694772237;0.0380023255617281;0;0;0;0.00208953194680644;0.0336369800741821;0.00314028769923463;0.0885073295271398;0;0;0;0;0.029461609415305;0.00567220557596779;0.0552519571850523;0.0186067676962091;0;0.0801947062283232;0;0.0132178549316337;0.0574804526329471;0;0;0;0;0;0;0.0803698246232458;
1;53;0.04925832;25.98422;16.967865;16.132056;0;0;0.0537014236989706;0.0648929720633163;0.03640369920472;0;0.002217048069408;0.0319443149086863;0;0;0.0279107327519234;0.0361477140479966;0;0.0169836907487716;0.0638902027703056;0.0167610478832282;0;0;0.0262359542716658;0;0.0356446885369229;0;0.0321236699278946;0;0.0660600814712464;0.0351379821447724;0;0;0;0.00228000866664927;0.0329945139226964;0.00308030821985701;0.0868168399750407;0;0;0;0;0.0288988928225586;0.00556386647778506;0.0509373435364277;0.017145353675663;0;0.0738960481288011;0;0.0131906154123793;0.0573619962037955;0;0;0;0;0;0;0.0817789904585175;
1;53;0.04920592;25.942503;17.201872;16.355438;0;0;0.0495668751538695;0.0566815659726927;0.0150638757296288;0;0.0164788031926323;0.0563278784874757;0;0.0169727974280815;0.0122536226388338;0.0253953839046537;0.0161492243060655;0;0.0784278477252665;0;0;0;0.0294473661192902;0;0;0;0.0595186180901284;0.00545285248214932;0.0705578837515941;0.0384971431218946;0;0.00355929112688246;0.00589166586921806;0;0.0431894075229495;0.00801346466360814;0.07813102016067;0;0;0.00229546621114669;0.0156277903893423;0;0;0.0518610477989976;0.0115934778417951;0;0.0879752930666358;0;0.0135424720920156;0.0508005187584538;0;0;0.0141284086908654;0;0;0;0.0665989377031631;
1;53;0.049202147;26.58052;17.273375;16.423488;0;0;0.0494426738743427;0.0654266212993133;0.0314559404782481;0;0;0.0167366391601385;0;0.0174099686643326;0.0269249523319009;0.0348710113166922;0;0.0133871422829231;0.0690246354708465;0.0145255032051682;0;0;0.0276952406867126;0;0.0261660784634763;0;0.037719273148424;0;0.0630318055032556;0.0413334043273839;0;0;0;0.0024482143886822;0.0275694968208529;0;0.0862790325391809;0;0;0;0;0.0295005804597432;0.00567970862077594;0.0571401500521586;0.0185484971782521;0;0.077369807105503;0;0.0141961161005974;0.0617433929952736;0;0;0;0;0;0;0.0843741135258212;
1;53;0.048888804;26.72647;17.4965;16.641117;0;0;0.0526670057680185;0.0636429781288658;0.00982247719033366;0;0.00227634783822148;0.0327987350338647;0;0;0.0305896042006429;0.0396171707605933;0;0.0171398415400977;0.0663114053181614;0.0173962296494452;0;0;0.0267209478207921;0;0.0235234529126723;0;0.0381451805704387;0;0.0716292175166058;0.0378418528190997;0;0;0;0.00208070846252338;0.0334949409129872;0.00312702717971932;0.088133588875693;0;0;0;0;0.0293372016272227;0.00564825350534914;0.0550186442765918;0.0185281967403657;0;0.0798560673618193;0;0.014916128369884;0.0582670881886374;0;0;0;0;0;0;0.0814697074313538;
1;53;0.048857001;26.831974;18.132687;17.246778;0;0;0.0558177264264205;0.0529955979607248;0.0109864209391552;0;0.0145806160724873;0.0382284637802376;0;0.0253075496316513;0;0.0101518818215202;0.0189747760039892;0;0.0865276571898624;0;0;0.0158127077996802;0.0287426821900415;0;0;0;0.0643705189263153;0.00489059370639625;0.0589797621692064;0.0395786308319872;0;0.00406001618179569;0.00570762162413503;0;0.0444676188869899;0;0.0818543681510599;0;0;0.0125269718363396;0;0;0;0.0636177949130328;0.0146831091069086;0;0.0910204407004081;0;0.0146201259167902;0.0556597240114393;0;0;0;0;0;0;0.0858366232214253;
1;53;0.048695688;26.794872;17.307712;16.464901;0;0;0.0436828403045053;0.0640512423549068;0.0344663101953927;0;0;0.0293135551196566;0;0.0189449936825311;0.0249436091685705;0.0312971386137352;0.0168010277054688;0.00263367470321317;0.072374888099709;0;0;0;0.0234289425132134;0;0.0223331886159035;0;0.0433472769207419;0;0.0664534513764511;0.02675956960551;0;0;0;0;0.0474573763659498;0.000686832104006761;0.0881354010313333;0;0;0.00862821642783067;0;0;0;0.0506225269426862;0.017110673278823;0;0.092683696381031;0;0.0300167774818871;0.0385798839205266;0;0;0;0.0216512881489559;0.00519229833115654;0;0.078403320606304;
