98;0.809434;0.706179
99;0.809434;0.696477
100;0.809434;0.67214
101;0.809434;0.66696
102;0.814286;0.673485
103;0.814286;0.693396
104;0.814286;0.706805
105;0.814286;0.712611
106;0.814286;0.69918
107;0.814286;0.684641
108;0.814286;0.689762
109;0.814706;0.703936
110;0.814706;0.70997
111;0.814925;0.706522
112;0.814925;0.71444
113;0.814925;0.72097
114;0.815873;0.714261
115;0.815873;0.703366
116;0.815873;0.691172
117;0.815873;0.704091
118;0.816129;0.704665
119;0.816129;0.719431
120;0.820833;0.711575
121;0.820833;0.706291
122;0.820833;0.706813
123;0.820833;0.691532
124;0.820833;0.70264
125;0.820833;0.722639
126;0.820833;0.733388
127;0.821739;0.723786
128;0.82439;0.723058
129;0.82439;0.721052
130;0.82439;0.725027
131;0.82439;0.731164
132;0.82439;0.728467
133;0.82439;0.725613
134;0.82439;0.713986
135;0.826316;0.723645
136;0.826316;0.718098
137;0.826316;0.739037
138;0.827027;0.732296
139;0.83125;0.719533
140;0.83125;0.719498
141;0.83125;0.709191
142;0.83125;0.705292
143;0.832258;0.700102
144;0.832258;0.700987
145;0.832258;0.707722
146;0.832258;0.712091
147;0.832258;0.709036
148;0.834483;0.70417
149;0.834483;0.713923
150;0.834483;0.729097
151;0.834483;0.734843
152;0.834483;0.719138
153;0.834483;0.701959
154;0.834483;0.719771
155;0.838462;0.723079
156;0.838462;0.742898
157;0.845455;0.741358
158;0.845455;0.748191
159;0.845455;0.737923
160;0.845455;0.738579
161;0.845455;0.729994
162;0.845455;0.730404
163;0.845455;0.723779
164;0.845455;0.717216
165;0.85;0.724251
166;0.85;0.72072
167;0.85;0.725272
168;0.85;0.727392
169;0.85;0.704151
170;0.85;0.717935
171;0.85;0.716603
172;0.85;0.702252
173;0.85;0.7112
174;0.85;0.717584
175;0.855556;0.726159
176;0.855556;0.71722
177;0.855556;0.719225
178;0.855556;0.714841
179;0.855556;0.704954
180;0.855556;0.710176
181;0.855556;0.716541
182;0.855556;0.717652
183;0.855556;0.716587
184;0.855556;0.713617
185;0.855556;0.701615
186;0.855556;0.687629
187;0.855556;0.675043
188;0.855556;0.6753
189;0.855556;0.691489
190;0.855556;0.707547
191;0.855556;0.728602
192;0.855556;0.719313
193;0.855556;0.718307
194;0.855556;0.713038
195;0.855556;0.703507
196;0.8625;0.718873
197;0.8625;0.724511
198;0.8625;0.707812
199;0.8625;0.693532
200;0.8625;0.702287
201;0.8625;0.714549
202;0.8625;0.726316
203;0.8625;0.740129
204;0.8625;0.726265
205;0.8625;0.7229
206;0.8625;0.730273
207;0.8625;0.732284
208;0.8625;0.735731
209;0.8625;0.731249
210;0.8625;0.736245
211;0.8625;0.738164
212;0.8625;0.734103
213;0.8625;0.732448
214;0.8625;0.720595
215;0.8625;0.713622
216;0.8625;0.718491
217;0.8625;0.705369
218;0.8625;0.721641
219;0.8625;0.736394
220;0.8625;0.741782
221;0.8625;0.742761
222;0.8625;0.740037
223;0.8625;0.740422
224;0.8625;0.714257
225;0.8625;0.694928
226;0.8625;0.681329
227;0.8625;0.699281
228;0.8625;0.695501
229;0.8625;0.710806
230;0.8625;0.708517
231;0.8625;0.704497
232;0.8625;0.720409
233;0.8625;0.705367
234;0.8625;0.717926
235;0.8625;0.709032
236;0.8625;0.717859
237;0.8625;0.729417
238;0.8625;0.734471
239;0.8625;0.728234
240;0.8625;0.735911
241;0.8625;0.736919
242;0.866667;0.727914
243;0.866667;0.75284
244;0.866667;0.748114
245;0.9;0.73896
246;0.9;0.74207
247;0.9;0.714877
248;0.9;0.699626
249;0.9;0.69216
250;0.9;0.696139
251;0.9;0.694896
252;0.9;0.685711
253;0.9;0.673545
254;0.925;0.696748
255;0.925;0.679334
256;0.925;0.704495
257;0.925;0.723666
258;0.925;0.706229
259;0.925;0.723999
260;0.925;0.72233
261;0.925;0.718278
262;0.942857;0.725978
263;0.942857;0.745901
264;0.942857;0.737039
265;0.942857;0.746094
266;0.942857;0.751544
267;0.942857;0.739079
268;0.966667;0.725521
269;0.966667;0.74198
270;0.966667;0.742928
271;0.966667;0.736061
272;0.966667;0.739802
273;0.966667;0.71697
274;0.966667;0.707647
275;0.966667;0.723321
276;0.966667;0.746286
277;0.966667;0.755537
278;0.966667;0.763891
279;0.966667;0.755785
280;0.966667;0.765082
281;0.966667;0.757289
282;0.966667;0.751786
283;0.966667;0.778608
284;0.966667;0.778966
285;0.966667;0.772991
286;0.966667;0.765311
287;0.966667;0.770302
288;0.966667;0.769958
289;0.966667;0.76039
290;0.966667;0.780051
291;0.966667;0.78485
292;0.966667;0.781741
293;0.966667;0.784302
294;0.966667;0.769773
295;0.966667;0.762034
296;0.966667;0.751464
297;0.966667;0.753645
298;0.966667;0.749719
299;0.966667;0.734498
300;0.966667;0.744412
301;0.966667;0.719423
302;0.966667;0.715993
303;0.966667;0.703295
304;0.966667;0.70997
305;0.966667;0.724928
306;0.966667;0.697611
307;0.966667;0.694641
308;0.966667;0.723515
309;1;0.757267
310;1;0.756292
311;1;0.753047
312;1;0.746146
313;1;0.730178
314;1;0.760449
315;1;0.769184
316;1;0.782708
317;1;0.782706
318;1;0.775377
319;1;0.756631
320;1;0.751923
321;1;0.763859
322;1;0.759379
323;1;0.769628
324;1;0.731455
325;1;0.750979
326;1;0.740289
327;1;0.752994
328;1;0.728658
329;1;0.725903
330;1;0.728887
331;1;0.714067
332;1;0.708679
333;1;0.692864
334;1;0.707775
335;1;0.740273
336;1;0.751528
337;1;0.736373
338;1;0.756305
339;1;0.754706
340;1;0.754672
341;1;0.771407
342;1;0.755543
343;1;0.743121
344;1;0.750468
345;1;0.775287
346;1;0.768926
347;1;0.764558
348;1;0.772503
349;1;0.782338
350;1;0.804815
351;1;0.777845
352;1;0.777444
353;1;0.781395
354;1;0.807842
355;1;0.823166
356;1;0.784434
357;1;0.779643
358;1;0.781407
359;1;0.761805
360;1;0.771022
361;1;0.752993
362;1;0.763497
363;1;0.773053
364;1;0.770237
365;1;0.785978
366;1;0.78684
367;1;0.785989
368;1;0.792921
369;1;0.757941
370;1;0.789511
371;1;0.777892
372;1;0.803753
373;1;0.794135
374;1;0.808049
375;1;0.797253
376;1;0.798003
377;1;0.799561
378;1;0.775006
379;1;0.790389
380;1;0.802017
381;1;0.772354
382;1;0.749199
383;1;0.752323
384;1;0.752866
385;1;0.761494
386;1;0.765324
387;1;0.737526
388;1;0.767905
389;1;0.807006
390;1;0.787629
391;1;0.790153
392;1;0.790614
393;1;0.793221
394;1;0.759677
395;1;0.756773
396;1;0.775556
397;1;0.807148
398;1;0.795041
399;1;0.767458
400;1;0.761426
401;1;0.779857
402;1;0.802507
403;1;0.797659
404;1;0.766315
405;1;0.768634
406;1;0.783178
407;1;0.814281
408;1;0.801793
409;1;0.787757
410;1;0.806168
411;1;0.7784
412;1;0.806494
413;1;0.801627
414;1;0.779248
415;1;0.792347
416;1;0.776812
417;1;0.778851
418;1;0.802753
419;1;0.799245
420;1;0.776708
421;1;0.793395
422;1;0.793911
423;1;0.794285
424;1;0.754059
425;1;0.733527
426;1;0.724946
427;1;0.727464
428;1;0.73163
429;1;0.727381
430;1;0.726429
431;1;0.741891
432;1;0.761924
433;1;0.786009
434;1;0.759202
435;1;0.755467
436;1;0.757689
437;1;0.752592
438;1;0.739672
439;1;0.744185
440;1;0.756463
441;1;0.763422
442;1;0.801755
443;1;0.767519
444;1;0.755386
445;1;0.743104
446;1;0.762322
447;1;0.75812
448;1;0.766293
449;1;0.774008
450;1;0.786373
451;1;0.789563
452;1;0.79472
453;1;0.794712
454;1;0.778814
455;1;0.779277
456;1;0.787693
457;1;0.783824
458;1;0.786036
459;1;0.77172
460;1;0.732067
461;1;0.724626
462;1;0.734425
463;1;0.717436
464;1;0.730301
465;1;0.74254
466;1;0.742945
467;1;0.748983
468;1;0.766847
469;1;0.77581
470;1;0.777603
471;1;0.760004
472;1;0.768552
473;1;0.773262
474;1;0.798627
475;1;0.79493
476;1;0.783823
477;1;0.785891
478;1;0.787566
479;1;0.746839
480;1;0.721864
481;1;0.737751
482;1;0.751859
483;1;0.754319
484;1;0.758846
485;1;0.783029
486;1;0.764284
487;1;0.774079
488;1;0.773994
489;1;0.764663
490;1;0.778779
491;1;0.750512
492;1;0.730422
493;1;0.739739
494;1;0.748711
495;1;0.76692
496;1;0.751178
497;1;0.754419
498;1;0.754682
499;1;0.709383
500;1;0.709607
501;1;0.714864
502;1;0.721304
503;1;0.736686
504;1;0.73183
505;1;0.762921
506;1;0.751643
507;1;0.781456
508;1;0.77757
509;1;0.76221
510;1;0.762087
511;1;0.737238
512;1;0.738249
513;1;0.715251
514;1;0.727186
515;1;0.752606
516;1;0.739888
517;1;0.746792
518;1;0.755243
519;1;0.740808
520;1;0.738103
521;1;0.722747
522;1;0.757506
523;1;0.74059
524;1;0.760946
525;1;0.781703
526;1;0.76108
527;1;0.748973
528;1;0.764818
529;1;0.779656
530;1;0.786357
531;1;0.766575
532;1;0.753074
533;1;0.755262
534;1;0.758709
535;1;0.787867
536;1;0.777893
537;1;0.739973
538;1;0.739739
539;1;0.742151
540;1;0.750492
541;1;0.776089
542;1;0.794374
543;1;0.787493
544;1;0.787638
545;1;0.784859
546;1;0.79149
547;1;0.796577
548;1;0.777528
549;1;0.769076
550;1;0.751974
551;1;0.742935
552;1;0.740547
553;1;0.736205
554;1;0.742582
555;1;0.753327
556;1;0.770381
557;1;0.793878
558;1;0.782218
559;1;0.80927
560;1;0.770459
561;1;0.772304
562;1;0.754341
563;1;0.760058
564;1;0.744738
565;1;0.727077
566;1;0.730254
567;1;0.75153
568;1;0.733633
569;1;0.745039
570;1;0.73609
571;1;0.740686
572;1;0.738545
573;1;0.742875
574;1;0.718902
575;1;0.694625
576;1;0.713666
577;1;0.690647
578;1;0.711318
579;1;0.695027
580;1;0.71764
581;1;0.733439
582;1;0.754453
583;1;0.757895
584;1;0.744565
585;1;0.729428
586;1;0.755827
587;1;0.748801
588;1;0.756489
589;1;0.802865
590;1;0.845544
591;1;0.799798
592;1;0.80651
593;1;0.811105
594;1;0.773535
595;1;0.769624
596;1;0.754953
597;1;0.733063
598;1;0.7091
599;1;0.723761
600;1;0.734595
601;1;0.743393
602;1;0.750655
603;1;0.74928
604;1;0.743453
605;1;0.786393
606;1;0.799904
607;1;0.783399
608;1;0.761727
609;1;0.759216
610;1;0.775613
611;1;0.765577
612;1;0.758902
613;1;0.757157
614;1;0.757618
615;1;0.76228
616;1;0.757076
617;1;0.732379
618;1;0.736604
619;1;0.726935
620;1;0.705714
621;1;0.698706
622;1;0.729813
623;1;0.750204
624;1;0.761414
625;1;0.768462
626;1;0.776044
627;1;0.757086
628;1;0.744524
629;1;0.73421
630;1;0.758531
631;1;0.762578
632;1;0.740881
633;1;0.746433
634;1;0.750127
635;1;0.727494
636;1;0.743968
637;1;0.734173
638;1;0.711232
639;1;0.703746
640;1;0.731908
641;1;0.711925
642;1;0.735823
643;1;0.752665
644;1;0.762742
645;1;0.777141
646;1;0.769413
647;1;0.779905
648;1;0.786297
649;1;0.766617
650;1;0.769508
651;1;0.791593
652;1;0.793491
653;1;0.803596
654;1;0.764979
655;1;0.775493
656;1;0.751964
657;1;0.740376
658;1;0.756077
659;1;0.743319
660;1;0.762106
661;1;0.762285
662;1;0.762714
663;1;0.771387
664;1;0.774251
665;1;0.78896
666;1;0.805863
667;1;0.808809
668;1;0.811334
669;1;0.847403
670;1;0.836519
671;1;0.835099
672;1;0.802445
673;1;0.799728
674;1;0.799146
675;1;0.808576
676;1;0.81339
677;1;0.796981
678;1;0.800714
679;1;0.767002
680;1;0.786678
681;1;0.781687
682;1;0.766334
683;1;0.74905
684;1;0.769007
685;1;0.749852
686;1;0.747992
687;1;0.78015
688;1;0.807616
689;1;0.786545
690;1;0.789698
691;1;0.831414
692;1;0.799587
693;1;0.812935
694;1;0.808872
695;1;0.759333
696;1;0.752995
697;1;0.778857
698;1;0.786203
699;1;0.800028
700;1;0.765142
701;1;0.798804
702;1;0.771629
703;1;0.760015
704;1;0.749973
705;1;0.744668
706;1;0.783966
707;1;0.763234
708;1;0.734208
709;1;0.755975
710;1;0.748385
711;1;0.758628
712;1;0.747382
713;1;0.762787
714;1;0.741245
715;1;0.752018
716;1;0.74798
717;1;0.762508
718;1;0.78612
719;1;0.783535
720;1;0.761153
721;1;0.760646
722;1;0.803077
723;1;0.776228
724;1;0.764164
725;1;0.763723
726;1;0.780282
727;1;0.777246
728;1;0.761644
729;1;0.761204
730;1;0.773179
731;1;0.787038
732;1;0.780843
733;1;0.775778
734;1;0.769007
735;1;0.738365
736;1;0.770658
737;1;0.755822
738;1;0.762661
739;1;0.764899
740;1;0.731616
741;1;0.730572
742;1;0.744986
743;1;0.753672
744;1;0.800321
745;1;0.795072
746;1;0.80127
747;1;0.799763
748;1;0.80471
749;1;0.815402
750;1;0.788541
751;1;0.786637
752;1;0.785414
753;1;0.790056
754;1;0.814808
755;1;0.778469
756;1;0.792451
757;1;0.785254
758;1;0.75831
759;1;0.768711
760;1;0.753188
761;1;0.765563
762;1;0.774041
763;1;0.777431
764;1;0.755464
765;1;0.730371
766;1;0.763914
767;1;0.78965
768;1;0.804484
769;1;0.784646
770;1;0.780981
771;1;0.784062
772;1;0.783201
773;1;0.799977
774;1;0.792376
775;1;0.781052
776;1;0.757404
777;1;0.778364
778;1;0.760806
779;1;0.772021
780;1;0.79583
781;1;0.773505
782;1;0.791514
783;1;0.807941
784;1;0.759423
785;1;0.736633
786;1;0.745939
787;1;0.731765
788;1;0.740528
789;1;0.750494
790;1;0.738412
791;1;0.729816
792;1;0.752623
793;1;0.760435
794;1;0.760153
795;1;0.752999
796;1;0.758486
797;1;0.763466
798;1;0.761087
799;1;0.776251
800;1;0.778337
801;1;0.762228
802;1;0.795477
803;1;0.778202
804;1;0.767419
805;1;0.768065
806;1;0.752943
807;1;0.774282
808;1;0.772155
809;1;0.776032
810;1;0.751318
811;1;0.750704
812;1;0.737171
813;1;0.747454
814;1;0.766231
815;1;0.757707
816;1;0.746581
817;1;0.751555
818;1;0.744924
819;1;0.752226
820;1;0.776072
821;1;0.779611
822;1;0.786359
823;1;0.769352
824;1;0.785147
825;1;0.800868
826;1;0.799733
827;1;0.812865
828;1;0.814084
829;1;0.817412
830;1;0.8214
831;1;0.830634
832;1;0.843028
833;1;0.846114
834;1;0.833622
835;1;0.819641
836;1;0.782916
837;1;0.787768
838;1;0.793419
839;1;0.806597
840;1;0.809909
841;1;0.815878
842;1;0.795148
843;1;0.799218
844;1;0.79938
845;1;0.78204
846;1;0.782828
847;1;0.777749
848;1;0.778934
849;1;0.790369
850;1;0.791476
851;1;0.79474
852;1;0.779133
853;1;0.772684
854;1;0.767787
855;1;0.788605
856;1;0.806016
857;1;0.793368
858;1;0.807867
859;1;0.800856
860;1;0.81123
861;1;0.82991
862;1;0.821512
863;1;0.817837
864;1;0.839358
865;1;0.826989
866;1;0.822217
867;1;0.831751
868;1;0.827656
869;1;0.794122
870;1;0.808745
871;1;0.82029
872;1;0.837468
873;1;0.820411
874;1;0.820803
875;1;0.802785
876;1;0.805618
877;1;0.817778
878;1;0.817406
879;1;0.796374
880;1;0.78152
881;1;0.777744
882;1;0.780947
883;1;0.778248
884;1;0.787138
885;1;0.798073
886;1;0.798779
887;1;0.774776
888;1;0.771258
889;1;0.772809
890;1;0.764864
891;1;0.761111
892;1;0.779008
893;1;0.752496
894;1;0.752843
895;1;0.756743
896;1;0.755408
897;1;0.764232
898;1;0.768818
899;1;0.779972
900;1;0.78813
901;1;0.79322
902;1;0.793312
903;1;0.781888
904;1;0.768475
905;1;0.76496
906;1;0.771652
907;1;0.771666
908;1;0.780829
909;1;0.776117
910;1;0.800366
911;1;0.777746
912;1;0.788265
913;1;0.769311
914;1;0.755815
915;1;0.744719
916;1;0.778736
917;1;0.794539
918;1;0.811946
919;1;0.805118
920;1;0.815514
921;1;0.800688
922;1;0.824969
923;1;0.83444
924;1;0.813474
925;1;0.787408
926;1;0.799061
927;1;0.795312
928;1;0.792374
929;1;0.775166
930;1;0.776628
931;1;0.775251
932;1;0.744787
933;1;0.770147
934;1;0.781985
935;1;0.784599
936;1;0.782542
937;1;0.807212
938;1;0.783443
939;1;0.797002
940;1;0.79229
941;1;0.795394
942;1;0.797247
943;1;0.786639
944;1;0.788629
945;1;0.788742
946;1;0.785649
947;1;0.792521
948;1;0.81051
949;1;0.792291
950;1;0.778491
951;1;0.8039
952;1;0.818813
953;1;0.833963
954;1;0.848979
955;1;0.865613
956;1;0.833777
957;1;0.80028
958;1;0.801468
959;1;0.824829
960;1;0.817233
961;1;0.785637
962;1;0.767048
963;1;0.786912
964;1;0.793417
965;1;0.767727
966;1;0.779571
967;1;0.784848
968;1;0.807986
969;1;0.799334
970;1;0.828695
971;1;0.834242
972;1;0.808825
973;1;0.81082
974;1;0.80541
975;1;0.832741
976;1;0.834348
977;1;0.844099
978;1;0.835237
979;1;0.843834
980;1;0.874608
981;1;0.872601
982;1;0.836362
983;1;0.839613
984;1;0.825922
985;1;0.803826
986;1;0.819378
987;1;0.800786
988;1;0.804733
989;1;0.820267
990;1;0.818189
991;1;0.812135
992;1;0.809895
993;1;0.811313
994;1;0.801257
995;1;0.775314
996;1;0.791688
997;1;0.778243
998;1;0.765621
999;1;0.744897
1000;1;0.751374
1001;1;0.73225
1002;1;0.716824
1003;1;0.737999
1004;1;0.731744
1005;1;0.733417
1006;1;0.743511
1007;1;0.769136
1008;1;0.789595
1009;1;0.800771
1010;1;0.801877
1011;1;0.792126
1012;1;0.786967
1013;1;0.79413
1014;1;0.794098
1015;1;0.788688
1016;1;0.779756
1017;1;0.81072
1018;1;0.816198
1019;1;0.805831
1020;1;0.811856
1021;1;0.794004
1022;1;0.786677
1023;1;0.785428
1024;1;0.764243
1025;1;0.812123
1026;1;0.802989
1027;1;0.816955
1028;1;0.801874
1029;1;0.794426
1030;1;0.80235
1031;1;0.785356
1032;1;0.772198
1033;1;0.792336
1034;1;0.817493
1035;1;0.815596
1036;1;0.822032
1037;1;0.835555
1038;1;0.825161
1039;1;0.839665
1040;1;0.847687
1041;1;0.820643
1042;1;0.805841
1043;1;0.775436
1044;1;0.761655
1045;1;0.776638
1046;1;0.776386
1047;1;0.780777
1048;1;0.790696
1049;1;0.791326
1050;1;0.793555
1051;1;0.802016
1052;1;0.79931
1053;1;0.827294
1054;1;0.816217
1055;1;0.817182
1056;1;0.796189
1057;1;0.806674
1058;1;0.804322
1059;1;0.806376
1060;1;0.82849
1061;1;0.833192
1062;1;0.82514
1063;1;0.83645
1064;1;0.826636
1065;1;0.820039
1066;1;0.820153
1067;1;0.838246
1068;1;0.81089
1069;1;0.801677
1070;1;0.820801
1071;1;0.817439
1072;1;0.80417
1073;1;0.794949
1074;1;0.809265
1075;1;0.817186
1076;1;0.831225
1077;1;0.828843
1078;1;0.817633
1079;1;0.809262
1080;1;0.806289
1081;1;0.796884
1082;1;0.788245
1083;1;0.80093
1084;1;0.785027
1085;1;0.778932
1086;1;0.786738
1087;1;0.771737
1088;1;0.782078
1089;1;0.789087
1090;1;0.779551
1091;1;0.783689
1092;1;0.8057
1093;1;0.802471
1094;1;0.80906
1095;1;0.797408
1096;1;0.805154
1097;1;0.816512
1098;1;0.812184
1099;1;0.806228
1100;1;0.788405
1101;1;0.803138
1102;1;0.826863
1103;1;0.832451
1104;1;0.822784
1105;1;0.82849
1106;1;0.793164
1107;1;0.795162
1108;1;0.807998
1109;1;0.815645
1110;1;0.804026
1111;1;0.81152
1112;1;0.840295
1113;1;0.818624
1114;1;0.813947
1115;1;0.808163
1116;1;0.794563
1117;1;0.787443
1118;1;0.776157
1119;1;0.758307
1120;1;0.777659
1121;1;0.767188
1122;1;0.75027
1123;1;0.762215
1124;1;0.768947
1125;1;0.780292
1126;1;0.749119
1127;1;0.781393
1128;1;0.781245
1129;1;0.774891
1130;1;0.781633
1131;1;0.76724
1132;1;0.760063
1133;1;0.761133
1134;1;0.756256
1135;1;0.779639
1136;1;0.793106
1137;1;0.792784
1138;1;0.774438
1139;1;0.766804
1140;1;0.783272
1141;1;0.772435
1142;1;0.777896
1143;1;0.780981
1144;1;0.771276
1145;1;0.79363
1146;1;0.793458
1147;1;0.78443
1148;1;0.774174
1149;1;0.76119
1150;1;0.774453
1151;1;0.756324
1152;1;0.78157
1153;1;0.800278
1154;1;0.791835
1155;1;0.794055
1156;1;0.80521
1157;1;0.8126
1158;1;0.795911
1159;1;0.806059
1160;1;0.810402
1161;1;0.833349
1162;1;0.837409
1163;1;0.841037
1164;1;0.812256
1165;1;0.812744
1166;1;0.803608
1167;1;0.782003
1168;1;0.783924
1169;1;0.789864
1170;1;0.78332
1171;1;0.79969
1172;1;0.818862
1173;1;0.811556
1174;1;0.795986
1175;1;0.797153
1176;1;0.793548
1177;1;0.792361
1178;1;0.793322
1179;1;0.779992
1180;1;0.797626
1181;1;0.785893
1182;1;0.75526
1183;1;0.754377
1184;1;0.755202
1185;1;0.742314
1186;1;0.751421
1187;1;0.76666
1188;1;0.796735
1189;1;0.780431
1190;1;0.777849
1191;1;0.75778
1192;1;0.755049
1193;1;0.775857
1194;1;0.771602
1195;1;0.780567
1196;1;0.780299
1197;1;0.769174
1198;1;0.759837
1199;1;0.775992
1200;1;0.779081
1201;1;0.780728
1202;1;0.803243
1203;1;0.789079
1204;1;0.806715
1205;1;0.831299
1206;1;0.814268
1207;1;0.842055
1208;1;0.840355
1209;1;0.825484
1210;1;0.814549
1211;1;0.791158
1212;1;0.814222
1213;1;0.806686
1214;1;0.822606
1215;1;0.823294
1216;1;0.827969
1217;1;0.808626
1218;1;0.824022
1219;1;0.823114
1220;1;0.856368
1221;1;0.818479
1222;1;0.805473
1223;1;0.782558
1224;1;0.789282
1225;1;0.786075
1226;1;0.785596
1227;1;0.780802
1228;1;0.775271
1229;1;0.768904
1230;1;0.777185
1231;1;0.783012
1232;1;0.783643
1233;1;0.765636
1234;1;0.781779
1235;1;0.788232
1236;1;0.793634
1237;1;0.773301
1238;1;0.770637
1239;1;0.780201
1240;1;0.780633
1241;1;0.795911
1242;1;0.789625
1243;1;0.778671
1244;1;0.781701
1245;1;0.774727
1246;1;0.778245
1247;1;0.816334
1248;1;0.824072
1249;1;0.80721
1250;1;0.811811
1251;1;0.828458
1252;1;0.794452
1253;1;0.806037
1254;1;0.794109
1255;1;0.791453
1256;1;0.810152
1257;1;0.79081
1258;1;0.759115
1259;1;0.773788
1260;1;0.748096
1261;1;0.778698
1262;1;0.777823
1263;1;0.764822
1264;1;0.76966
1265;1;0.751039
1266;1;0.76158
1267;1;0.777091
1268;1;0.794849
1269;1;0.769623
1270;1;0.76104
1271;1;0.797286
1272;1;0.789131
1273;1;0.793251
1274;1;0.783319
1275;1;0.778447
1276;1;0.798282
1277;1;0.800093
1278;1;0.787834
1279;1;0.81421
1280;1;0.816182
1281;1;0.812922
1282;1;0.819791
1283;1;0.815645
1284;1;0.810659
1285;1;0.805178
1286;1;0.808159
1287;1;0.803259
1288;1;0.7833
1289;1;0.787338
1290;1;0.773244
1291;1;0.793987
1292;1;0.805273
1293;1;0.799035
1294;1;0.800699
1295;1;0.793708
1296;1;0.787089
1297;1;0.791073
1298;1;0.766605
1299;1;0.771768
1300;1;0.770454
1301;1;0.775101
1302;1;0.775146
1303;1;0.784072
1304;1;0.825091
1305;1;0.825351
1306;1;0.844419
1307;1;0.833834
1308;1;0.80293
1309;1;0.808161
1310;1;0.835275
1311;1;0.832295
1312;1;0.830931
1313;1;0.85327
1314;1;0.820061
1315;1;0.820259
1316;1;0.797909
1317;1;0.76616
1318;1;0.784134
1319;1;0.781636
1320;1;0.781291
1321;1;0.782318
1322;1;0.767253
1323;1;0.775464
1324;1;0.763396
1325;1;0.760721
1326;1;0.760809
1327;1;0.77201
1328;1;0.787542
1329;1;0.794181
1330;1;0.79214
1331;1;0.769728
1332;1;0.780592
1333;1;0.781943
1334;1;0.789621
1335;1;0.807046
1336;1;0.819959
1337;1;0.827308
1338;1;0.813673
1339;1;0.805047
1340;1;0.791791
1341;1;0.809488
1342;1;0.810115
1343;1;0.799483
1344;1;0.787735
1345;1;0.791929
1346;1;0.82234
1347;1;0.809101
1348;1;0.810801
1349;1;0.795964
1350;1;0.804079
1351;1;0.7786
1352;1;0.784293
1353;1;0.815159
1354;1;0.822266
1355;1;0.799725
1356;1;0.776353
1357;1;0.786588
1358;1;0.781751
1359;1;0.775472
1360;1;0.769749
1361;1;0.76528
1362;1;0.762424
1363;1;0.769245
1364;1;0.778242
1365;1;0.752291
1366;1;0.748751
1367;1;0.75667
1368;1;0.761601
1369;1;0.760328
1370;1;0.76495
1371;1;0.793164
1372;1;0.768904
1373;1;0.761783
1374;1;0.79469
1375;1;0.781728
1376;1;0.779152
1377;1;0.765989
1378;1;0.789405
1379;1;0.791796
1380;1;0.766821
1381;1;0.749915
1382;1;0.794904
1383;1;0.790683
1384;1;0.787746
1385;1;0.801572
1386;1;0.817249
1387;1;0.804976
1388;1;0.789383
1389;1;0.807707
1390;1;0.782757
1391;1;0.768708
1392;1;0.762236
1393;1;0.754667
1394;1;0.769145
1395;1;0.76801
1396;1;0.763431
1397;1;0.74568
1398;1;0.766631
1399;1;0.742313
1400;1;0.738899
1401;1;0.746101
1402;1;0.745601
1403;1;0.744768
1404;1;0.756008
1405;1;0.722755
1406;1;0.749231
1407;1;0.739196
1408;1;0.742299
1409;1;0.73663
